"";"UserId";"StoryId";"ReadingSessionNumber";"ReadingBlockNumber";"Condition";"ReadingSpeedDifference";"AbsReadingSpeedDifference";"RelativeSpeedDifference";"AbsRelativeSpeedDifference";"ReadingRate";"EngagedSpeedLabel";"StartLocation";"EndLocation";"FirstTimeUntilDeadlineDays";"FirstCumulativeRSTime";"WindowWidth"
"111";"9";"6";"1";"24";"NonAutonomousCondition";125,804837355516;125,804837355516;0,502493267321898;0,502493267321898;1,5024932673219;"DeepReading";15627;17688;13,9829108607396;17,0846333333333;1440
"112";"9";"6";"1";"25";"NonAutonomousCondition";109,136495505878;109,136495505878;0,435916101189616;0,435916101189616;1,43591610118962;"DeepReading";17688;19599;13,9819914973137;18,2477333333333;1440
"113";"9";"6";"1";"28";"NonAutonomousCondition";262,164781388287;262,164781388287;1,04714604259814;1,04714604259814;2,04714604259814;"DeepReading";22791;24780;13,9805274116655;20,1218166666667;1440
"114";"9";"6";"1";"29";"NonAutonomousCondition";334,594888574652;334,594888574652;1,33644844127857;1,33644844127857;2,33644844127857;"DeepReading";24780;26372;13,9798824579618;20,7889333333333;1440
"115";"9";"6";"1";"32";"NonAutonomousCondition";136,118673057905;136,118673057905;0,543689083871216;0,543689083871216;1,54368908387122;"DeepReading";29297;30915;13,9786845875914;22,84075;1440
"116";"9";"6";"1";"34";"NonAutonomousCondition";310,073205590713;310,073205590713;1,23850323613506;1,23850323613506;2,23850323613506;"DeepReading";32362;33605;13,977774518147;23,6944166666667;1440
"117";"10";"9";"1";"3";"AutonomousCondition";2,83947395037498;2,83947395037498;0,0140386735929287;0,0140386735929287;1,01403867359293;"DeepReading";0;829;13,9936307340231;0,826933333333333;1366
"118";"10";"9";"1";"4";"AutonomousCondition";52,12955990951;52,12955990951;0,257734315898897;0,257734315898897;1,2577343158989;"DeepReading";829;1682;13,993013835875;2,29421666666667;1366
"119";"10";"9";"1";"5";"AutonomousCondition";18,034839402713;18,034839402713;0,0891662427972414;0,0891662427972414;1,08916624279724;"DeepReading";1682;2855;13,9925333844861;3,49025;1366
"120";"10";"9";"1";"6";"AutonomousCondition";28,100131506457;28,100131506457;0,138930161372118;0,138930161372118;1,13893016137212;"DeepReading";2855;4192;13,9917043219861;4,81546666666667;1366
"121";"10";"9";"1";"7";"AutonomousCondition";-12,544043074317;12,544043074317;-0,0620191378169604;0,0620191378169604;0,93798086218304;"DeepReading";4192;5464;13,9907818567083;6,27038333333333;1366
"122";"10";"9";"1";"8";"AutonomousCondition";42,129848832784;42,129848832784;0,208294637182629;0,208294637182629;1,20829463718263;"DeepReading";5464;6742;13,9897715789306;7,47213333333333;1366
